,basement_b'N',basement_b'Y',state_b'AZ',state_b'IN',state_b'MA',state_b'MN',state_b'MO',state_b'ND',state_b'PA',state_b'R5',activity,Uppm,floor,lat,lon,zip
6375,0,1,0,0,0,0,0,0,0,1,118.40000176429749,0.319494,0,46.948,-86.572,49862
6376,0,1,0,0,0,1,0,0,0,0,225.69999647140503,0.976144,0,44.672,-93.066,55075
6377,0,1,0,0,1,0,0,0,0,0,99.90000176429749,2.5116,0,42.351,-71.908,1545
6378,0,1,0,0,1,0,0,0,0,0,59.20000088214874,2.00698,0,42.639,-70.905,1923
6379,0,1,0,1,0,0,0,0,0,0,99.90000176429749,2.2372,0,40.769,-86.045,46970
6380,0,1,0,0,0,1,0,0,0,0,18.5,0.907991,0,45.005,-93.477,55437
6381,0,1,0,1,0,0,0,0,0,0,14.800000220537186,1.79318,0,41.472,-87.376,46394
6382,0,1,0,0,0,0,1,0,0,0,25.89999955892563,1.66622,0,38.636,-90.245,63134
6383,0,1,0,0,1,0,0,0,0,0,92.5,2.43343,0,42.485,-71.392,2174
6384,0,1,0,0,0,0,0,0,1,0,580.8999929428101,2.88244,0,40.918,-75.708,18071
6385,0,1,0,0,0,1,0,0,0,0,407.0,1.27526,1,44.004,-92.402,55904
6386,0,1,0,0,0,0,0,0,1,0,273.80000352859497,2.55323,0,40.682,-80.35,15001
6387,1,0,1,0,0,0,0,0,0,0,74.0,3.11518,1,33.349,-112.491,85204
6388,0,1,0,1,0,0,0,0,0,0,133.19999647140503,2.17969,0,39.782,-86.138,46217
6389,0,1,0,0,0,0,0,1,0,0,181.30000352859497,1.99276,0,46.113,-103.52,58623
6390,1,0,1,0,0,0,0,0,0,0,795.5,3.11518,1,33.349,-112.491,85020
6391,0,1,0,0,0,0,0,0,1,0,29.60000044107437,2.61454,0,40.652,-79.088,15701
6392,0,1,0,0,1,0,0,0,0,0,40.70000088214874,0.0,1,41.777,-70.257,2633
6393,0,1,0,0,0,0,0,0,1,0,70.29999911785126,2.67869,0,41.177,-75.989,18224
6394,0,1,0,0,0,0,0,0,1,0,33.29999911785126,1.6676,0,41.808,-78.569,16701
6395,1,0,0,0,0,0,0,0,0,1,29.60000044107437,0.870415,1,46.635,-91.181,54814
6396,0,1,0,1,0,0,0,0,0,0,99.90000176429749,1.8806,0,39.103,-85.262,47006
6397,0,1,0,0,0,0,1,0,0,0,136.90000176429749,1.68632,0,38.64,-90.444,63033
6398,1,0,1,0,0,0,0,0,0,0,55.5,3.39032,1,32.769,-113.904,85364
6399,1,0,0,1,0,0,0,0,0,0,25.89999955892563,2.25931,1,38.841,-86.483,47470
6400,0,1,0,0,0,0,0,0,1,0,1690.9000282287598,2.27287,0,40.706,-76.216,17980
6401,0,1,0,1,0,0,0,0,0,0,162.80000352859497,2.09873,1,38.025,-87.586,47711
6402,0,1,0,0,1,0,0,0,0,0,111.0,0.0,0,41.777,-70.257,2648
6403,1,0,0,1,0,0,0,0,0,0,92.5,2.18077,3,41.398,-84.999,46738
6404,1,0,0,1,0,0,0,0,0,0,40.70000088214874,2.18077,1,41.398,-84.999,46738
6405,0,1,0,0,0,0,0,1,0,0,29.60000044107437,1.38757,0,48.369,-97.721,58243
6406,0,1,0,0,0,0,0,1,0,0,92.5,1.62023,0,47.922,-97.457,58201
6407,0,1,0,0,0,0,0,1,0,0,22.200000882148743,1.62023,0,47.922,-97.457,58201
6408,0,1,0,0,0,0,0,0,1,0,81.40000176429749,2.55323,0,40.682,-80.35,15027
6409,0,1,0,0,1,0,0,0,0,0,18.5,1.61977,0,42.371,-73.207,1266
6410,0,1,0,0,0,0,0,1,0,0,455.10000705718994,1.70512,0,46.286,-100.24,58552
6411,1,0,1,0,0,0,0,0,0,0,59.20000088214874,3.39032,1,32.769,-113.904,85364
6412,0,1,0,0,0,0,0,1,0,0,0.0,1.28056,1,46.112,-99.441,58495
6413,0,1,0,0,0,1,0,0,0,0,111.0,0.414025,0,48.245,-93.784,56649
6414,0,1,0,0,0,1,0,0,0,0,133.19999647140503,0.862876,0,45.038,-92.884,55016
6415,0,1,0,0,1,0,0,0,0,0,373.7000141143799,2.5116,0,42.351,-71.908,1420
6416,1,0,0,1,0,0,0,0,0,0,55.5,2.17814,1,38.092,-87.272,47630
6417,0,1,0,0,1,0,0,0,0,0,159.10000705718994,1.96705,0,42.135,-72.632,1095
6418,1,0,0,0,0,0,1,0,0,0,3.7000000551342964,2.17261,1,37.81,-90.473,63640
6419,0,1,0,0,0,0,0,0,1,0,2523.399887084961,2.56866,0,40.468,-79.982,15144
6420,0,1,0,0,0,0,0,1,0,0,321.89999294281006,1.62023,0,47.922,-97.457,58201
6421,0,1,0,0,1,0,0,0,0,0,210.89999294281006,2.43343,0,42.485,-71.392,1742
6422,0,1,0,0,0,0,0,0,1,0,14.800000220537186,2.40263,0,41.772,-77.255,16901
6423,1,0,0,1,0,0,0,0,0,0,14.800000220537186,2.49759,1,41.091,-85.067,46741
6424,0,1,0,0,0,0,1,0,0,0,192.39999294281006,1.96648,0,38.647,-94.355,64012
6425,0,1,0,0,0,0,0,1,0,0,395.89999294281006,1.70553,1,46.933,-97.248,58078
6426,0,1,0,0,0,0,0,0,1,0,99.90000176429749,2.92643,0,40.211,-75.368,18074
6427,0,1,0,0,0,0,1,0,0,0,192.39999294281006,1.63466,1,37.825,-92.207,65583
6428,0,1,0,1,0,0,0,0,0,0,3.7000000551342964,2.17969,0,39.782,-86.138,46260
6429,0,1,0,0,0,1,0,0,0,0,155.39999294281006,1.58917,0,43.987,-91.78,55925
6430,0,1,0,0,1,0,0,0,0,0,33.29999911785126,2.04101,0,42.289,-70.776,2192
6431,0,1,0,0,0,0,0,0,1,0,74.0,1.90288,0,41.745,-77.896,16915
6432,0,1,0,0,0,0,1,0,0,0,266.39999294281006,2.09233,0,39.31,-94.42,64068
6433,1,0,0,1,0,0,0,0,0,0,22.200000882148743,2.11897,1,39.49,-86.102,46142
6434,0,1,0,0,1,0,0,0,0,0,37.0,2.43343,0,42.485,-71.392,1770
6435,0,1,0,0,0,0,0,0,1,0,114.69999647140503,2.55323,0,40.682,-80.35,15009
6436,0,1,0,0,0,0,0,0,0,1,70.29999911785126,0.88449,0,44.416,-88.465,54115
6437,0,1,0,0,1,0,0,0,0,0,7.400000110268593,0.0,0,42.349,-70.982,2150
6438,0,1,0,0,0,0,1,0,0,0,66.59999823570251,2.08563,0,39.066,-93.786,64076
6439,1,0,0,1,0,0,0,0,0,0,843.5999717712402,2.021,1,39.774,-87.207,47832
6440,0,1,0,0,0,0,0,0,1,0,22.200000882148743,2.61454,0,40.652,-79.088,15701
6441,1,0,0,0,0,0,1,0,0,0,99.90000176429749,1.64543,1,38.295,-93.288,65355
6442,0,1,0,0,0,0,0,0,0,1,244.19999647140503,0.869524,0,46.7,-88.352,49946
6443,1,0,1,0,0,0,0,0,0,0,1265.4000282287598,3.11518,1,33.349,-112.491,85023
6444,1,0,1,0,0,0,0,0,0,0,96.19999647140503,2.71407,1,35.704,-113.757,86403
6445,0,1,0,1,0,0,0,0,0,0,77.69999647140503,1.394,0,41.644,-85.001,46779
6446,0,1,0,0,1,0,0,0,0,0,159.10000705718994,1.82664,0,42.34,-72.664,1035
6447,0,1,0,0,0,0,0,0,1,0,55.5,2.56866,0,40.468,-79.982,15135
6448,1,0,1,0,0,0,0,0,0,0,125.80000352859497,3.43326,1,32.097,-111.789,85305
6449,1,0,0,0,0,0,1,0,0,0,344.10000705718994,2.00349,1,37.851,-94.342,64772
6450,0,1,0,0,0,0,0,1,0,0,111.0,1.70553,0,46.933,-97.248,58078
6451,1,0,0,0,0,0,0,0,1,0,22.200000882148743,2.95083,1,40.337,-75.107,19047
6452,0,1,0,0,0,0,0,1,0,0,3.7000000551342964,1.44322,0,47.456,-97.724,58230
6453,0,1,0,1,0,0,0,0,0,0,236.80000352859497,1.394,0,41.644,-85.001,46737
6454,0,1,0,0,0,0,1,0,0,0,7.400000110268593,1.84293,0,37.258,-93.342,65804
6455,1,0,0,0,0,1,0,0,0,0,81.40000176429749,0.992227,1,48.777,-96.782,56743
6456,0,1,0,0,0,0,0,0,1,0,96.19999647140503,2.27287,0,40.706,-76.216,18237
6457,0,1,0,0,1,0,0,0,0,0,11.100000441074371,2.43343,1,42.485,-71.392,1876
6458,1,0,0,1,0,0,0,0,0,0,207.19999647140503,2.20472,1,39.931,-85.396,47362
6459,0,1,0,0,1,0,0,0,0,0,62.900001764297485,1.42956,0,41.987,-70.736,2345
6460,0,1,0,0,1,0,0,0,0,0,133.19999647140503,1.42956,0,41.987,-70.736,2066
6461,0,1,0,0,0,0,0,0,1,0,44.400001764297485,2.67869,0,41.177,-75.989,18224
6462,0,1,0,0,0,0,0,1,0,0,22.200000882148743,1.3624,1,48.767,-97.552,58282
6463,0,1,0,0,0,0,0,0,1,0,40.70000088214874,2.55323,0,40.682,-80.35,15009
6464,1,0,0,0,0,0,0,1,0,0,170.19999647140503,1.36463,1,46.265,-96.948,58075
6465,0,1,0,0,0,0,0,1,0,0,18.5,1.85971,0,46.433,-102.46,58647
6466,1,0,0,1,0,0,0,0,0,0,81.40000176429749,2.24875,1,39.769,-86.51,46112
6467,0,1,0,0,0,0,0,0,1,0,96.19999647140503,2.4165,0,41.343,-77.065,17728
6468,0,1,0,0,0,0,0,1,0,0,469.89999294281006,1.70553,0,46.933,-97.248,58103
6469,0,1,0,0,0,0,0,1,0,0,140.59999823570251,1.77863,1,46.717,-101.283,58554
6470,0,1,0,0,0,1,0,0,0,0,18.5,0.622088,0,47.588,-92.462,55804
6471,0,1,0,0,0,0,0,0,1,0,11.100000441074371,2.55323,0,40.682,-80.35,15009
6472,0,1,0,0,0,1,0,0,0,0,29.60000044107437,0.479352,0,45.504,-92.907,55045
6473,0,1,0,0,0,0,0,0,1,0,59.20000088214874,1.6676,0,41.808,-78.569,16701
6474,0,1,0,0,0,0,0,1,0,0,185.0,1.8278,0,46.358,-101.639,58533
6475,0,1,0,0,1,0,0,0,0,0,247.89999294281006,1.68913,0,41.757,-71.089,2767
6476,1,0,0,1,0,0,0,0,0,0,155.39999294281006,2.2372,1,40.769,-86.045,46970
6477,0,1,0,0,0,0,0,0,1,0,129.5,2.99494,0,41.049,-76.405,17815
6478,0,1,0,0,0,0,1,0,0,0,22.200000882148743,2.10811,0,39.008,-94.347,64134
6479,0,1,0,0,0,0,0,0,0,1,55.5,0.869524,0,46.7,-88.352,49946
6480,1,0,1,0,0,0,0,0,0,0,333.0,3.11518,1,33.349,-112.491,85253
6481,0,1,0,0,0,0,1,0,0,0,173.89999294281006,1.74171,0,37.877,-91.792,65401
6482,0,1,0,0,1,0,0,0,0,0,159.10000705718994,0.0,0,41.777,-70.257,2675
6483,0,1,0,0,0,0,1,0,0,0,99.90000176429749,1.96648,0,38.647,-94.355,64012
6484,1,0,1,0,0,0,0,0,0,0,140.59999823570251,2.71407,1,35.704,-113.757,86402
6485,0,1,0,0,0,0,0,0,1,0,177.60000705718994,2.55323,0,40.682,-80.35,15010
6486,0,1,0,1,0,0,0,0,0,0,111.0,2.49759,0,41.091,-85.067,46774
6487,0,1,0,0,0,0,0,0,1,0,133.19999647140503,2.67972,0,40.042,-76.248,17584
6488,1,0,1,0,0,0,0,0,0,0,447.7000141143799,2.66527,1,34.6,-112.554,86303
6489,0,1,0,0,0,0,1,0,0,0,740.0,1.63217,0,38.261,-90.538,63023
6490,1,0,1,0,0,0,0,0,0,0,0.0,3.43326,1,32.097,-111.789,85715
6491,0,1,0,0,0,0,1,0,0,0,44.400001764297485,1.66622,0,38.636,-90.245,63129
6492,0,1,0,0,0,0,0,1,0,0,170.19999647140503,1.85971,0,46.433,-102.46,58647
6493,1,0,0,0,0,0,0,0,0,1,55.5,0.544319,1,46.949,-94.325,56633
6494,1,0,0,1,0,0,0,0,0,0,51.79999911785126,2.58834,1,40.745,-84.937,46711
6495,0,1,0,1,0,0,0,0,0,0,37.0,2.06733,0,39.206,-85.898,46124
6496,0,1,0,0,0,0,0,0,1,0,66.59999823570251,2.67972,0,40.042,-76.248,17560
6497,1,0,0,0,0,0,0,0,1,0,92.5,2.1283,1,42.12,-80.098,16502
6498,0,1,0,0,0,0,0,0,1,0,1047.0999717712402,2.55323,0,40.682,-80.35,15010
6499,0,1,0,0,0,0,0,1,0,0,166.5,1.28054,0,48.25,-99.971,58368
6500,0,1,0,0,0,0,0,0,1,0,29.60000044107437,3.28,0,40.007,-75.135,19111
6501,1,0,1,0,0,0,0,0,0,0,477.2999858856201,3.11518,1,33.349,-112.491,85205
6502,0,1,0,0,0,0,1,0,0,0,325.60000705718994,1.68632,0,38.64,-90.444,63042
6503,0,1,0,0,0,0,1,0,0,0,37.0,1.63217,0,38.261,-90.538,63028
6504,1,0,1,0,0,0,0,0,0,0,70.29999911785126,3.11518,2,33.349,-112.491,85031
6505,1,0,1,0,0,0,0,0,0,0,55.5,2.01841,1,35.839,-111.77,86040
6506,0,1,0,1,0,0,0,0,0,0,77.69999647140503,2.20395,0,39.864,-85.01,47374
6507,0,1,0,0,0,0,0,1,0,0,3.7000000551342964,1.91522,0,46.811,-102.655,58601
6508,0,1,0,0,0,0,0,0,0,1,225.69999647140503,0.552472,0,47.974,-94.937,56671
6509,0,1,0,0,0,0,0,1,0,0,37.0,1.91522,0,46.811,-102.655,58601
6510,0,1,0,0,0,0,0,0,0,1,185.0,0.421763,0,46.335,-84.536,49783
6511,0,1,0,0,0,0,0,1,0,0,592.0,1.75258,0,47.309,-101.831,58523
6512,0,1,0,0,1,0,0,0,0,0,3.7000000551342964,2.5116,0,42.351,-71.908,1520
6513,0,1,0,1,0,0,0,0,0,0,11.100000441074371,1.79318,0,41.472,-87.376,46324
6514,0,1,0,0,0,0,0,0,1,0,99.90000176429749,2.05186,0,40.164,-77.266,17043
6515,0,1,0,0,0,0,0,0,1,0,59.20000088214874,2.67031,0,40.852,-76.709,17857
6516,0,1,0,0,0,0,1,0,0,0,11.100000441074371,2.10811,0,39.008,-94.347,64133
6517,0,1,0,0,0,0,0,0,1,0,7.400000110268593,2.84751,0,41.789,-76.516,17724
6518,0,1,0,0,0,0,0,1,0,0,99.90000176429749,1.15412,0,48.269,-98.72,58301
6519,0,1,0,0,0,0,0,0,1,0,233.10000705718994,2.82376,0,40.812,-79.465,15656
6520,0,1,0,0,1,0,0,0,0,0,22.200000882148743,2.43343,0,42.485,-71.392,2176
6521,0,1,0,0,0,0,0,0,0,1,1047.0999717712402,0.799068,0,45.88,-91.144,54828
6522,0,1,0,0,0,0,0,0,1,0,7.400000110268593,2.37216,0,40.991,-80.334,16101
6523,0,1,0,1,0,0,0,0,0,0,440.2999858856201,2.11884,1,40.121,-87.242,47918
6524,1,0,0,1,0,0,0,0,0,0,199.80000352859497,1.90687,1,38.786,-85.439,47250
6525,0,1,0,0,1,0,0,0,0,0,85.09999823570251,1.82664,0,42.34,-72.664,1075
6526,0,1,0,0,0,1,0,0,0,0,29.60000044107437,0.907991,0,45.005,-93.477,55418
6527,0,1,0,0,1,0,0,0,0,0,114.69999647140503,0.0,0,42.349,-70.982,2136
6528,1,0,1,0,0,0,0,0,0,0,122.09999823570251,2.71407,1,35.704,-113.757,86440
6529,0,1,0,1,0,0,0,0,0,0,37.0,2.06239,0,38.477,-85.708,47130
6530,0,1,0,0,0,0,0,0,1,0,62.900001764297485,2.1283,0,42.12,-80.098,16510
6531,0,1,0,0,0,0,0,1,0,0,251.60000705718994,1.39637,0,48.792,-100.833,58318
6532,0,1,0,1,0,0,0,0,0,0,144.30000352859497,1.96309,0,39.415,-85.06,47024
6533,0,1,0,0,1,0,0,0,0,0,159.10000705718994,1.42956,0,41.987,-70.736,2382
6534,1,0,1,0,0,0,0,0,0,0,18.5,3.11518,1,33.349,-112.491,85051
6535,0,1,0,0,0,0,1,0,0,0,129.5,1.83885,0,38.782,-90.675,63376
6536,1,0,1,0,0,0,0,0,0,0,59.20000088214874,2.34707,1,31.879,-109.751,85635
6537,0,1,0,1,0,0,0,0,0,0,495.7999858856201,2.06239,0,38.477,-85.708,47172
6538,0,1,0,0,0,0,0,0,1,0,74.0,2.55323,0,40.682,-80.35,15009
6539,1,0,0,1,0,0,0,0,0,0,44.400001764297485,1.16237,1,41.597,-85.859,46550
6540,1,0,0,0,0,0,0,0,1,0,96.19999647140503,2.04444,1,40.415,-76.78,17112
6541,0,1,0,0,0,0,1,0,0,0,62.900001764297485,1.66622,0,38.636,-90.245,63136
6542,0,1,0,0,0,0,1,0,0,0,14.800000220537186,2.10811,0,39.008,-94.347,64124
6543,0,1,0,0,0,0,0,0,1,0,7.400000110268593,2.92643,0,40.211,-75.368,19464
6544,0,1,0,0,1,0,0,0,0,0,59.20000088214874,1.68913,0,41.757,-71.089,2719
6545,1,0,1,0,0,0,0,0,0,0,66.59999823570251,3.43326,1,32.097,-111.789,85705
6546,0,1,0,0,0,0,0,0,1,0,40.70000088214874,2.56866,0,40.468,-79.982,15120
6547,1,0,1,0,0,0,0,0,0,0,173.89999294281006,3.11518,1,33.349,-112.491,85023
6548,1,0,1,0,0,0,0,0,0,0,29.60000044107437,2.42466,1,35.4,-110.321,85901
6549,1,0,0,0,0,0,1,0,0,0,155.39999294281006,1.53779,1,36.747,-93.456,65656
6550,0,1,0,0,0,0,1,0,0,0,29.60000044107437,1.83885,0,38.782,-90.675,63376
6551,0,1,0,0,0,0,1,0,0,0,66.59999823570251,2.10811,0,39.008,-94.347,64063
6552,0,1,0,0,0,0,1,0,0,0,196.10000705718994,2.10811,0,39.008,-94.347,64124
6553,0,1,0,1,0,0,0,0,0,0,33.29999911785126,2.20395,0,39.864,-85.01,47374
6554,0,1,0,1,0,0,0,0,0,0,162.80000352859497,1.98755,1,39.431,-87.39,47802
6555,0,1,0,0,0,0,0,1,0,0,44.400001764297485,1.34533,0,47.922,-98.192,58212
6556,0,1,0,1,0,0,0,0,0,0,51.79999911785126,2.17969,0,39.782,-86.138,46227
6557,1,0,0,0,0,0,0,1,0,0,240.5,1.67647,1,47.454,-97.161,58045
6558,0,1,0,0,1,0,0,0,0,0,166.5,2.5116,0,42.351,-71.908,1545
6559,0,1,0,0,0,0,1,0,0,0,55.5,1.8816,0,39.806,-91.623,63461
6560,0,1,0,0,0,0,1,0,0,0,85.09999823570251,1.87711,0,38.835,-91.926,65080
6561,1,0,1,0,0,0,0,0,0,0,225.69999647140503,3.11518,1,33.349,-112.491,85282
6562,0,1,0,0,0,0,0,1,0,0,85.09999823570251,1.48424,1,46.936,-98.071,58031
6563,0,1,0,0,0,0,1,0,0,0,48.099998235702515,1.66622,0,38.636,-90.245,63146
6564,1,0,1,0,0,0,0,0,0,0,447.7000141143799,3.11518,1,33.349,-112.491,85259
6565,1,0,0,0,1,0,0,0,0,0,636.4000282287598,1.42956,1,41.987,-70.736,2066
6566,1,0,0,1,0,0,0,0,0,0,340.39999294281006,2.58834,1,40.745,-84.937,46733
6567,0,1,0,0,0,0,0,0,0,1,22.200000882148743,0.717261,0,46.592,-92.677,55720
6568,0,1,0,0,0,0,0,0,0,1,1813.0,0.552472,0,47.974,-94.937,56671
6569,0,1,0,0,0,1,0,0,0,0,33.29999911785126,1.30488,1,47.774,-96.402,56556
6570,1,0,1,0,0,0,0,0,0,0,29.60000044107437,3.76713,1,31.526,-110.846,85621
6571,0,1,0,0,1,0,0,0,0,0,532.7999858856201,2.43343,0,42.485,-71.392,1450
6572,1,0,0,0,0,1,0,0,0,0,7.400000110268593,0.622088,1,47.588,-92.462,55724
6573,0,1,0,0,0,0,0,0,0,1,22.200000882148743,1.04286,0,44.474,-87.993,54155
6574,0,1,0,0,0,0,0,0,1,0,111.0,2.67972,0,40.042,-76.248,17603
6575,1,0,0,0,1,0,0,0,0,0,66.59999823570251,1.42956,1,41.987,-70.736,2402
6576,0,1,0,0,0,0,1,0,0,0,344.10000705718994,2.09233,0,39.31,-94.42,64118
6577,0,1,0,0,1,0,0,0,0,0,136.90000176429749,1.42956,0,41.987,-70.736,2739
6578,0,1,0,0,0,0,1,0,0,0,0.0,2.10811,0,39.008,-94.347,64081
6579,1,0,0,0,0,0,1,0,0,0,218.30000352859497,1.774,1,37.724,-93.856,65785
6580,0,1,0,0,0,0,0,0,1,0,543.8999929428101,2.56866,0,40.468,-79.982,15236
6581,0,1,0,0,0,1,0,0,0,0,114.69999647140503,0.515124,0,47.51,-93.632,55744
6582,1,0,0,0,0,0,0,0,0,1,74.0,0.421763,1,46.335,-84.536,49715
6583,1,0,0,1,0,0,0,0,0,0,103.59999823570251,2.49759,1,41.091,-85.067,46765
6584,1,0,0,1,0,0,0,0,0,0,869.5,1.16237,1,41.597,-85.859,46550
6585,0,1,0,0,0,0,0,0,1,0,255.30000352859497,2.08844,0,40.481,-78.349,16602
6586,0,1,0,0,0,0,1,0,0,0,281.19999647140503,1.68652,0,40.211,-93.111,63556
6587,0,1,0,0,0,0,1,0,0,0,44.400001764297485,1.66622,0,38.636,-90.245,63114
6588,0,1,0,0,0,0,0,1,0,0,111.0,1.51247,0,47.607,-101.322,58540
6589,0,1,0,0,0,0,0,0,1,0,3.7000000551342964,2.67869,0,41.177,-75.989,18661
6590,1,0,0,0,0,1,0,0,0,0,236.80000352859497,0.907991,1,45.005,-93.477,55426
6591,0,1,0,0,0,0,0,1,0,0,107.30000352859497,1.85971,0,46.433,-102.46,58639
6592,0,1,0,0,1,0,0,0,0,0,107.30000352859497,2.04101,0,42.289,-70.776,2181
6593,1,0,0,1,0,0,0,0,0,0,55.5,2.30591,1,40.484,-86.117,46902
6594,0,1,0,1,0,0,0,0,0,0,66.59999823570251,2.0906,0,38.196,-86.112,47112
6595,0,1,0,0,0,0,0,0,1,0,77.69999647140503,3.28,0,40.007,-75.135,19131
6596,0,1,0,0,0,0,1,0,0,0,111.0,1.66622,0,38.636,-90.245,63137
6597,0,1,0,0,0,0,1,0,0,0,255.30000352859497,2.10811,0,39.008,-94.347,64133
6598,0,1,0,0,0,0,0,1,0,0,96.19999647140503,1.54905,0,46.977,-100.469,58501
6599,0,1,0,0,1,0,0,0,0,0,22.200000882148743,2.5116,0,42.351,-71.908,1420
6600,0,1,0,0,0,0,0,0,1,0,11.100000441074371,2.67869,0,41.177,-75.989,18651
6601,0,1,0,1,0,0,0,0,0,0,77.69999647140503,2.06733,0,39.206,-85.898,47201
6602,0,1,0,1,0,0,0,0,0,0,843.5999717712402,2.49759,1,41.091,-85.067,46805
6603,0,1,0,0,1,0,0,0,0,0,584.6000070571899,2.04101,0,42.289,-70.776,2052
6604,0,1,0,0,0,0,0,0,1,0,14.800000220537186,2.08844,0,40.481,-78.349,16662
6605,0,1,0,0,0,0,0,0,1,0,11.100000441074371,2.37216,0,40.991,-80.334,16143
6606,0,1,0,0,1,0,0,0,0,0,18.5,0.0,0,41.777,-70.257,2673
6607,0,1,0,0,0,0,0,1,0,0,55.5,1.39637,0,48.792,-100.833,58739
6608,0,1,0,0,1,0,0,0,0,0,0.0,2.00698,0,42.639,-70.905,1945
6609,0,1,0,1,0,0,0,0,0,0,14.800000220537186,2.37492,0,40.829,-85.488,46750
6610,1,0,0,1,0,0,0,0,0,0,33.29999911785126,1.12399,1,41.617,-86.29,46619
6611,0,1,0,0,0,0,0,0,1,0,81.40000176429749,2.37618,0,40.311,-79.468,15681
6612,0,1,0,1,0,0,0,0,0,0,148.0,1.30385,0,41.549,-86.742,46382
6613,0,1,0,0,0,0,0,1,0,0,14.800000220537186,1.62023,0,47.922,-97.457,58201
6614,0,1,0,1,0,0,0,0,0,0,88.80000352859497,2.06239,0,38.477,-85.708,47162
6615,0,1,0,0,0,0,1,0,0,0,70.29999911785126,2.09233,0,39.31,-94.42,64118
6616,0,1,0,0,0,0,0,0,0,1,44.400001764297485,0.88449,1,44.416,-88.465,54155
6617,1,0,0,1,0,0,0,0,0,0,29.60000044107437,2.06239,1,38.477,-85.708,47126
6618,0,1,0,1,0,0,0,0,0,0,962.0,1.12399,0,41.617,-86.29,46615
6619,0,1,0,0,0,1,0,0,0,0,173.89999294281006,0.622088,0,47.588,-92.462,55746
6620,0,1,0,0,0,0,0,0,1,0,59.20000088214874,2.57879,0,40.189,-80.249,15317
6621,0,1,0,0,0,0,1,0,0,0,40.70000088214874,2.10811,0,39.008,-94.347,64015
6622,0,1,0,1,0,0,0,0,0,0,51.79999911785126,1.79318,0,41.472,-87.376,46408
6623,1,0,1,0,0,0,0,0,0,0,162.80000352859497,3.11518,1,33.349,-112.491,85323
6624,0,1,0,0,1,0,0,0,0,0,118.40000176429749,0.0,0,41.777,-70.257,2540
6625,1,0,0,0,0,0,0,1,0,0,144.30000352859497,1.70553,2,46.933,-97.248,58103
6626,0,1,0,0,0,0,0,1,0,0,44.400001764297485,1.70553,0,46.933,-97.248,58047
6627,0,1,0,0,1,0,0,0,0,0,251.60000705718994,2.43343,0,42.485,-71.392,1746
6628,0,1,0,0,0,0,0,0,1,0,81.40000176429749,3.28,0,40.007,-75.135,19153
6629,0,1,0,0,0,0,0,0,1,0,70.29999911785126,2.55323,0,40.682,-80.35,15074
6630,0,1,0,1,0,0,0,0,0,0,114.69999647140503,2.17749,0,38.014,-87.008,47523
6631,0,1,0,0,0,1,0,0,0,0,70.29999911785126,1.10061,1,44.821,-93.803,55368
6632,0,1,0,0,1,0,0,0,0,0,11.100000441074371,2.04101,0,42.289,-70.776,2038
6633,1,0,1,0,0,0,0,0,0,0,25.89999955892563,3.11518,1,33.349,-112.491,85257
6634,0,1,0,0,0,0,1,0,0,0,14.800000220537186,1.7872,0,36.941,-90.962,63965
6635,1,0,1,0,0,0,0,0,0,0,11.100000441074371,3.11518,1,33.349,-112.491,85345
6636,1,0,0,1,0,0,0,0,0,0,103.59999823570251,2.14106,1,39.666,-86.845,46120
6637,0,1,0,0,0,0,1,0,0,0,7.400000110268593,1.98276,0,39.66,-94.806,64505
6638,0,1,0,0,0,0,0,0,1,0,37.0,3.28,0,40.007,-75.135,19122
6639,0,1,0,1,0,0,0,0,0,0,44.400001764297485,2.09873,0,38.025,-87.586,47715
6640,0,1,0,0,0,0,1,0,0,0,207.19999647140503,1.68632,0,38.64,-90.444,63025
6641,1,0,1,0,0,0,0,0,0,0,129.5,2.01841,1,35.839,-111.77,86001
6642,1,0,1,0,0,0,0,0,0,0,18.5,3.43326,1,32.097,-111.789,85746
6643,1,0,1,0,0,0,0,0,0,0,70.29999911785126,3.11518,1,33.349,-112.491,85016
6644,0,1,0,1,0,0,0,0,0,0,51.79999911785126,1.59694,0,41.399,-85.417,46755
6645,0,1,0,0,0,0,0,0,1,0,0.0,2.56866,0,40.468,-79.982,15131
6646,0,1,0,0,1,0,0,0,0,0,48.099998235702515,2.04101,0,42.289,-70.776,2025
6647,0,1,0,0,0,0,0,0,0,1,48.099998235702515,0.799068,0,45.88,-91.144,54843
6648,0,1,0,0,0,0,0,1,0,0,188.69999647140503,1.33728,0,46.979,-98.958,58421
6649,1,0,0,1,0,0,0,0,0,0,40.70000088214874,2.0906,1,38.196,-86.112,47112
6650,0,1,0,0,0,0,0,1,0,0,48.099998235702515,1.70553,0,46.933,-97.248,58102
6651,0,1,0,1,0,0,0,0,0,0,33.29999911785126,1.79318,0,41.472,-87.376,46322
6652,0,1,0,0,0,0,0,0,1,0,144.30000352859497,2.56866,0,40.468,-79.982,15236
6653,0,1,0,0,0,0,0,0,1,0,14.800000220537186,2.48365,0,40.367,-76.458,17003
6654,0,1,0,0,0,0,0,1,0,0,96.19999647140503,1.85971,0,46.433,-102.46,58650
6655,0,1,0,0,0,0,0,0,1,0,3.7000000551342964,2.56866,0,40.468,-79.982,15218
6656,0,1,0,0,0,1,0,0,0,0,558.7000141143799,0.500776,0,47.524,-91.409,55616
